"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOLS"
"MIR124-2HG",-0.0606746398956711,3.21874835929365,-1.07491525204343,0.294784760941063,0.785584524199457,-5.1747770302719,"MIR124-2HG"
"KLHL4",-0.0468318163986632,3.16308404455711,-1.07486915707647,0.294804917489543,0.785584524199457,-5.17482053256572,"KLHL4"
"RBMXL3",-0.0450267533803888,3.19782353100366,-1.07471580439489,0.294871983157457,0.785584524199457,-5.17496524787711,"RBMXL3"
"HIST1H2BJ",-0.0536984108390305,3.23490559960211,-1.07467110428394,0.294891533905261,0.785584524199457,-5.17500742689023,"HIST1H2BJ"
"FIBIN",-0.0682022711140173,3.27845119735599,-1.0746584994222,0.294897047135593,0.785584524199457,-5.17501932055479,"FIBIN"
"MKLN1",0.193224732458518,6.15820385105027,1.07458870995542,0.294927573636178,0.785584524199457,-5.1750851701022,"MKLN1"
"ADIPOR2",-0.179235140367531,5.18397403021597,-1.07445777865017,0.294984850224804,0.78563841561819,-5.17520869958783,"ADIPOR2"
"KPRP",-0.0438548856646561,3.14367296913964,-1.07431187619008,0.29504868544986,0.785681370864469,-5.17534633823584,"KPRP"
"STRC",-0.0715966552249708,3.39048692055732,-1.07425014682773,0.295075696263481,0.785681370864469,-5.17540456632703,"STRC"
"PREX1",-0.269186433251093,5.9306113724811,-1.07416691638833,0.295112118083099,0.785681370864469,-5.17548307128784,"PREX1"
"MIRLET7C",-0.0533576273454992,3.19570965717873,-1.07407874651733,0.295150704935622,0.785685471353667,-5.1755662293868,"MIRLET7C"
"KAT2A",0.193920695252554,5.12514478564506,1.07390561561795,0.295226484874281,0.785757425977422,-5.17572950161786,"KAT2A"
"RBM41",-0.0762058532204315,3.39232635094483,-1.07378348643014,0.295279949619834,0.785757425977422,-5.17584466238279,"RBM41"
"CDT1",-0.213751972304252,4.74464212528441,-1.07372684290684,0.29530474893497,0.785757425977422,-5.17589807002877,"CDT1"
"SNORA50A",0.0667538771038474,3.2610007006643,1.07365744065195,0.295335136240461,0.785757425977422,-5.17596350414907,"SNORA50A"
"CD27-AS1",0.180218149209135,4.70233997116966,1.07359383924022,0.295362985660695,0.785757425977422,-5.17602346581764,"CD27-AS1"
"SLC25A48",0.0603744812188513,3.36196277381686,1.07341472738642,0.29544142427604,0.785780015950393,-5.17619231072577,"SLC25A48"
"INTS1",0.209617956608567,5.48160823858528,1.07335165673901,0.295469048426876,0.785780015950393,-5.17625176015679,"INTS1"
"MOB1A",0.163260367928415,4.56846822512968,1.07325106936179,0.295513108276534,0.785780015950393,-5.17634656590799,"MOB1A"
"LOC645188",-0.0653443871477653,3.22404289414404,-1.0732029704125,0.295534178518714,0.785780015950393,-5.17639189742419,"LOC645188"
"IGHMBP2",0.0936313578262542,3.71370037689783,1.07315148665864,0.295556732706351,0.785780015950393,-5.17644041700968,"IGHMBP2"
"NPM2",-0.0496905741859307,3.20499828659874,-1.07306003229169,0.295596800415208,0.785788034996957,-5.17652660084226,"NPM2"
"SFRP4",-0.0520923600801103,3.30832756126038,-1.07273793282481,0.295737948749833,0.785971865527761,-5.17683008603726,"SFRP4"
"ZNF773",0.288722318081164,5.96641717272202,1.07273308413092,0.295740073883041,0.785971865527761,-5.1768346539087,"ZNF773"
"NKX2-3",0.0651951425399883,3.2675086784916,1.07254742330383,0.295821455392699,0.786089641143761,-5.1770095480871,"NKX2-3"
"RAB22A",0.14268762003414,4.63183119909123,1.0723969481466,0.295887425625237,0.786100327311434,-5.17715127744552,"RAB22A"
"CACNB1",-0.0616398642876898,3.39923031855724,-1.07236916048512,0.295899609247792,0.786100327311434,-5.17717744813473,"CACNB1"
"RIPOR3",-0.050134186459174,3.20376024640843,-1.07225000076299,0.295951859441096,0.786140660699744,-5.17728966713119,"RIPOR3"
"ELOVL4",-0.0766999852398057,3.40801632241086,-1.07210046414087,0.296017438943786,0.786145800310279,-5.1774304780847,"ELOVL4"
"SAMD15",-0.0782522989432821,3.64908989886839,-1.07181612022917,0.296142167186062,0.786145800310279,-5.1776981823191,"SAMD15"
"OGFR",-0.163083531769219,4.61401893991763,-1.07180361657427,0.296147652815527,0.786145800310279,-5.17770995282709,"OGFR"
"GYS1",-0.0770406214077052,3.57183065646519,-1.0717836761411,0.296156401274876,0.786145800310279,-5.17772872381001,"GYS1"
"SLC12A7",0.067679798000942,3.27675066602175,1.07155016158196,0.296258864857498,0.786145800310279,-5.17794852045563,"SLC12A7"
"TRIM29",-0.0555490718963298,3.24948113594845,-1.07147655273185,0.296291168878739,0.786145800310279,-5.17801779635856,"TRIM29"
"DCN",-0.0605547389981359,3.26690373245534,-1.07142335785229,0.296314515588647,0.786145800310279,-5.17806785733394,"DCN"
"SBK1",0.263235291678859,6.78343326376857,1.07135685678382,0.296343704113011,0.786145800310279,-5.17813043749632,"SBK1"
"SCGB1D1",-0.0582612348617328,3.2073233143667,-1.07122035981786,0.296403621576547,0.786145800310279,-5.17825887585268,"SCGB1D1"
"HDGFL1",-0.0569809271677537,3.29067279702947,-1.0711698430296,0.296425798911826,0.786145800310279,-5.17830640653047,"HDGFL1"
"PPP1R3C",-0.0592475176805195,3.25925036035048,-1.07115759181808,0.296431177486107,0.786145800310279,-5.17831793325944,"PPP1R3C"
"FANCB",0.0889344768776963,3.56053564504559,1.07106457943628,0.296472014428429,0.786145800310279,-5.17840544150366,"FANCB"
"SOD3",-0.0486058229695129,3.14644050060461,-1.07069417846421,0.296634678491898,0.786145800310279,-5.17875385692744,"SOD3"
"TMEM14A",-0.21844054218295,5.13526897458314,-1.07066924040448,0.296645632510288,0.786145800310279,-5.17877731093894,"TMEM14A"
"C7orf71",0.0651234163016714,3.36493667954626,1.07058328912135,0.296683388753711,0.786145800310279,-5.17885814361946,"C7orf71"
"CCT4",-0.0836209354460204,3.67541128106209,-1.0704733213302,0.296731699879277,0.786145800310279,-5.1789615542133,"CCT4"
"NOTCH4",0.0630598282093166,3.21849126253032,1.07046058644274,0.29673729494378,0.786145800310279,-5.17897352913453,"NOTCH4"
"NUDCD2",0.171547634956356,4.57564815834501,1.07036078398999,0.296781145709863,0.786145800310279,-5.17906737142773,"NUDCD2"
"SCGB3A1",0.0983940395658127,3.3529710569889,1.07035900779799,0.296781926167495,0.786145800310279,-5.17906904147633,"SCGB3A1"
"MIR617",0.0589764949026343,3.24504181233672,1.07024401044225,0.29683245906915,0.786145800310279,-5.17917716150147,"MIR617"
"ANXA1",0.163460286318769,8.72859390214403,1.07018445392509,0.296858632217787,0.786145800310279,-5.17923315225402,"ANXA1"
"IFNGR1",-0.2015027253495,5.31419905339682,-1.07013167078747,0.296881830071987,0.786145800310279,-5.17928277286272,"IFNGR1"
"PWWP2B",-0.138037329359456,3.91962834964438,-1.06994550181539,0.296963660546388,0.786145800310279,-5.17945777017114,"PWWP2B"
"TTTY20",-0.0753123604035276,3.21754743293645,-1.06994472682836,0.296964001225376,0.786145800310279,-5.1794584985964,"TTTY20"
"EPHA2",-0.0581349551511255,3.20389822236692,-1.06979449064967,0.297030049320356,0.786145800310279,-5.17959969968024,"EPHA2"
"THUMPD1",0.19464361878276,5.07415260927058,1.06976891255783,0.297041295227225,0.786145800310279,-5.17962373777987,"THUMPD1"
"ZNF274",-0.142073693372122,3.98857025102519,-1.06974516592552,0.297051736170835,0.786145800310279,-5.17964605423319,"ZNF274"
"SH2D2A",-0.0943334149762914,3.80650370515696,-1.06972419880097,0.297060955236649,0.786145800310279,-5.17966575821539,"SH2D2A"
"LINC01512",-0.0802535705780467,3.50120857520955,-1.0696885176626,0.297076644401048,0.786145800310279,-5.17969928899709,"LINC01512"
"OSGIN1",-0.084882800744143,3.45114103394209,-1.06942950548205,0.297190551108032,0.786145800310279,-5.17994266196097,"OSGIN1"
"PI4KA",0.210335309836557,7.1803983109063,1.06939881870628,0.297204048417445,0.786145800310279,-5.17997149241332,"PI4KA"
"GCH1",-0.13096674737219,4.18942748504944,-1.06932608681014,0.297236040662018,0.786145800310279,-5.18003982164857,"GCH1"
"ACSM5",-0.0591695851829831,3.32065958288621,-1.06925416978308,0.297267676904413,0.786145800310279,-5.18010738130525,"ACSM5"
"DCTN1",0.221802254032031,5.97894538479866,1.06921679577584,0.297284118654518,0.786145800310279,-5.18014248927947,"DCTN1"
"ENAM",-0.0633372349546634,3.23105763036179,-1.06921137178668,0.297286504855733,0.786145800310279,-5.18014758431529,"ENAM"
"C22orf46",-0.0960110133445252,3.82970374267837,-1.06920739292469,0.297288255304057,0.786145800310279,-5.18015132185331,"C22orf46"
"SUCLA2",0.105229363760392,4.06847217269644,1.06896800740488,0.297393583446562,0.786280604612402,-5.18037616567748,"SUCLA2"
"PRSS8",-0.0553434620943032,3.33857014439622,-1.06892301634362,0.297413382223722,0.786280604612402,-5.18041841875084,"PRSS8"
"VAV3",-0.366127163329909,4.44751705208549,-1.06873238901389,0.297497280227227,0.786404377297648,-5.18059742778583,"VAV3"
"CLK2",-0.173492864082022,4.94624521331214,-1.06864760538072,0.297534600257323,0.786405010251408,-5.18067703499217,"CLK2"
"KDM4D",0.0566638047498449,3.18997224677363,1.06851898170437,0.29759122419669,0.786448327951728,-5.18079779495592,"KDM4D"
"MIR205",-0.0471926533398614,3.20675462136338,-1.06844191562256,0.297625154665248,0.786448327951728,-5.18087014326923,"MIR205"
"MS4A14",-0.0544458681032823,3.29167952109865,-1.06825978056426,0.297705355681784,0.786562250317588,-5.18104111021132,"MS4A14"
"LOC100129027",0.0647468073900419,3.37118965598367,1.0675339385175,0.298025125659108,0.787299030851665,-5.18172218945153,"LOC100129027"
"C19orf25",-0.0902788848448494,3.76968160128871,-1.06745829486163,0.298058464669371,0.787299030851665,-5.18179314461662,"C19orf25"
"GLIPR2",0.222674740577416,8.2521772376631,1.06734047608248,0.298110397173919,0.787338144864816,-5.18190365198829,"GLIPR2"
"MAGEA5",-0.0598970331142094,3.36912779180881,-1.06704052623131,0.298242639233949,0.787381191944318,-5.18218493938776,"MAGEA5"
"FAM219A",-0.0720160793950099,3.49368000507161,-1.0670142274314,0.298254235869363,0.787381191944318,-5.18220959858275,"FAM219A"
"MIR554",-0.0614320201818355,3.176716127295,-1.0669794464372,0.298269573282887,0.787381191944318,-5.18224221032279,"MIR554"
"C3orf80",0.0581016411118265,3.19494249859809,1.06670573541576,0.2983902916741,0.787381191944318,-5.18249881748953,"C3orf80"
"C1orf174",0.165597509698237,4.97180994781495,1.06656365818611,0.298452967683674,0.787381191944318,-5.18263199355503,"C1orf174"
"MAP3K20",-0.0896621975708544,3.47751884200926,-1.06652715713252,0.298469071297876,0.787381191944318,-5.18266620527984,"MAP3K20"
"ABCA10",0.0488338750493033,3.20894541092573,1.06652136662069,0.298471626025733,0.787381191944318,-5.18267163251842,"ABCA10"
"ADNP",0.156006066518209,4.67274904383566,1.06649130290425,0.298484890150788,0.787381191944318,-5.18269980974051,"ADNP"
"KRTAP3-2",0.0594467590562122,3.28973334501988,1.06647440184957,0.298492347089197,0.787381191944318,-5.18271564994794,"KRTAP3-2"
"CDKN3",-0.189047131660413,4.12830032816508,-1.06646167537758,0.298497962242188,0.787381191944318,-5.18272757745692,"CDKN3"
"FIRRE",0.0693068152481799,3.488876651209,1.06628998798497,0.29857372127279,0.787414963422522,-5.18288847408565,"FIRRE"
"ZBED4",-0.126356083364084,3.91799686737665,-1.06623166339886,0.298599460801681,0.787414963422522,-5.18294312768987,"ZBED4"
"HTATSF1",-0.0551888287444655,3.24663521669004,-1.06618025439297,0.298622149698573,0.787414963422522,-5.18299129879347,"HTATSF1"
"ZNF618",-0.0719430641026956,3.24014338762653,-1.06590693920461,0.298742795620798,0.787635157822711,-5.18324736525442,"ZNF618"
"ZFYVE19",-0.143075526109127,4.7524484828081,-1.06578902047663,0.298794857718069,0.787653557435669,-5.1833578242968,"ZFYVE19"
"C14orf119",-0.0639459514125819,3.32198306104632,-1.06564980107363,0.298856332610891,0.787653557435669,-5.18348822260189,"C14orf119"
"H2AFY2",0.213923101853227,4.85431792268296,1.0656357768537,0.298862525766161,0.787653557435669,-5.18350135739667,"H2AFY2"
"LIPI",-0.0507306222322315,3.15205230772821,-1.06555469820815,0.298898332244543,0.787653557435669,-5.18357729098658,"LIPI"
"TMEM175",0.224420590248712,5.95072966570685,1.06520042201235,0.299054826067717,0.787841295055672,-5.18390902575233,"TMEM175"
"RPL23A",0.164481508286159,9.65123622582661,1.06511071869928,0.299094459873605,0.787841295055672,-5.18399300606618,"RPL23A"
"FLG2",0.0402781472134663,3.19347295766099,1.0650860756972,0.299105348602689,0.787841295055672,-5.18401607576979,"FLG2"
"PERM1",-0.0714676099232012,3.43638324701374,-1.06505706400609,0.299118168039809,0.787841295055672,-5.18404323464473,"PERM1"
"QRFP",-0.0453419453582807,3.13392971745873,-1.06460372274486,0.299318537727093,0.788142099257204,-5.18446753854587,"QRFP"
"RCOR1",-0.0502510227212981,3.21031396262615,-1.06457069422,0.299333139571224,0.788142099257204,-5.1844984452897,"RCOR1"
"ARMC4",-0.0599748855833185,3.12554239195664,-1.06454644312558,0.299343861255978,0.788142099257204,-5.18452113793303,"ARMC4"
"SPAG5",-0.0587439535845258,3.25480416709163,-1.06429508374902,0.299455006299724,0.788202656160281,-5.18475631724973,"SPAG5"
"NEURL1B",0.105056607145109,3.96565294846887,1.06428913224809,0.299457638267843,0.788202656160281,-5.18476188505609,"NEURL1B"
"KRT26",0.0625683058177403,3.18555192387183,1.06424228275259,0.299478357381155,0.788202656160281,-5.18480571319295,"KRT26"
"HMGCL",0.129992788778653,4.30957931095435,1.06412536622557,0.299530068003995,0.788240933394804,-5.18491508224547,"HMGCL"
"ITGB1BP2",0.0662526919846762,3.4109035837909,1.06392076940949,0.29962057383794,0.788271614383628,-5.18510644587427,"ITGB1BP2"
"MLN",0.0536946553707033,3.33877322900026,1.06386985986834,0.299643097321465,0.788271614383628,-5.18515405756418,"MLN"
"MEIG1",0.0594289882636854,3.19797450881737,1.0638469523162,0.299653232514184,0.788271614383628,-5.18517548053881,"MEIG1"
"WDR89",0.0903348964829525,3.57542432526315,1.06364436858439,0.29974287412859,0.788387605653988,-5.18536491760227,"WDR89"
"FAM71F1",-0.0560801493714982,3.25720055178712,-1.06355914452309,0.299780590804019,0.788387605653988,-5.18544460151512,"FAM71F1"
"CPNE1",-0.196917478295488,5.98663344657354,-1.06347402569854,0.299818264297968,0.788387605653988,-5.18552418139611,"CPNE1"
"SNORA47",-0.0609459509834884,3.25288208870704,-1.06341131612374,0.299846021652446,0.788387605653988,-5.18558280666247,"SNORA47"
"OSBPL8",0.221048191232221,5.22915812212974,1.06302336961875,0.300017780648536,0.788585303395361,-5.18594541803593,"OSBPL8"
"CASP17P",0.204334803921151,5.53087119315539,1.0629303265241,0.300058984913301,0.788585303395361,-5.18603236748396,"CASP17P"
"C9orf170",-0.0580165422206104,3.29308003428973,-1.06287282943784,0.300084449603637,0.788585303395361,-5.18608609556352,"C9orf170"
"FLJ34503",-0.0571490035547235,3.22949727270533,-1.0628516050609,0.300093849987177,0.788585303395361,-5.18610592800607,"FLJ34503"
"FAM91A1",-0.0687985995636705,3.51658404929512,-1.06277416465589,0.300128150520683,0.788585303395361,-5.18617828675352,"FAM91A1"
"RNU4-1",0.117026018809942,3.60429920465372,1.06264974063146,0.300183267297549,0.788585303395361,-5.18629453627813,"RNU4-1"
"SNORD57",-0.182769679165721,4.21665159324134,-1.06244443724308,0.300274227479231,0.788585303395361,-5.18648632517292,"SNORD57"
"SUZ12P1",0.0667487007166646,3.35115251871347,1.06244433746608,0.300274271690477,0.788585303395361,-5.18648641837394,"SUZ12P1"
"PPM1H",-0.0502517653095269,3.26906221761647,-1.06242782941707,0.300281586480615,0.788585303395361,-5.18650183832345,"PPM1H"
"ZNF430",0.127034047261897,10.5004745894851,1.06221019530301,0.300378033051151,0.788585303395361,-5.18670510764495,"ZNF430"
"SNAP25",-0.0453317734051051,3.22482163042839,-1.06216741432941,0.300396994442284,0.788585303395361,-5.18674506055672,"SNAP25"
"AFF1",-0.0934825774590157,3.48730257173047,-1.0621351680843,0.300411287195233,0.788585303395361,-5.18677517420363,"AFF1"
"DIRAS3",-0.05484193620947,3.34446280914977,-1.06207736078915,0.300436910788553,0.788585303395361,-5.18682915640166,"DIRAS3"
"RND3",-0.075287041828883,3.18379406073291,-1.06206637815837,0.300441779113283,0.788585303395361,-5.18683941202014,"RND3"
"GAPT",0.162049698225344,3.94259798676069,1.06197733312869,0.300481252625687,0.788591313659889,-5.18692255911169,"GAPT"
"MIR1180",-0.0512271280603204,3.22961685090582,-1.06170172791506,0.300603451474031,0.788711441939165,-5.18717987039998,"MIR1180"
"ZNF446",0.110387001394657,3.93214745019022,1.06164902495728,0.300626823153708,0.788711441939165,-5.18722906834852,"ZNF446"
"MIR561",-0.0645509417529448,3.38951981355981,-1.06148386068094,0.300700075406796,0.788711441939165,-5.18738323438062,"MIR561"
"LSM8",0.111085771542998,3.86683810963928,1.06142785265271,0.300724918509612,0.788711441939165,-5.18743550803086,"LSM8"
"HNRNPH2",-0.147805045167972,4.02363675629297,-1.06139440714141,0.300739754409397,0.788711441939165,-5.18746672237335,"HNRNPH2"
"IMPA1",0.153099596781796,4.09742751536771,1.06124349957564,0.300806701129918,0.788711441939165,-5.18760755198834,"IMPA1"
"GATA1",0.0661857893357584,3.30354645638827,1.06122934129543,0.300812982676961,0.788711441939165,-5.18762076383719,"GATA1"
"FBXL19",0.0864324805871544,3.53043908750784,1.06117938960333,0.300835145292155,0.788711441939165,-5.18766737518811,"FBXL19"
"KIR2DL1",-0.0830390068984531,3.46277531591863,-1.06111947503791,0.300861729785357,0.788711441939165,-5.18772328061986,"KIR2DL1"
"KCNJ14",0.0600322226163999,3.29849136665736,1.06101846831557,0.300906550947755,0.788731446360151,-5.18781752223713,"KCNJ14"
"ZNF506",-0.0603549854376442,3.25171959588269,-1.06077255686562,0.301015692733057,0.788844266392812,-5.18804693013815,"ZNF506"
"YTHDF1",0.200751740405752,6.34770014822124,1.06075387861273,0.301023983775793,0.788844266392812,-5.18806435293784,"YTHDF1"
"ARL5C",0.0493112681695374,3.17287478631858,1.060613257923,0.301086408783952,0.788910372805789,-5.18819551313367,"ARL5C"
"TTC3P1",0.0509381023687131,3.1645599834771,1.06026384295018,0.301241562829602,0.789174885020952,-5.18852135399735,"TTC3P1"
"EML6",-0.0557494494375788,3.17181277821494,-1.06021831818112,0.301261781833725,0.789174885020952,-5.1885638003333,"EML6"
"PPP1CC",0.206082814930284,7.64606153508617,1.06006390123101,0.30133037056169,0.789197288284502,-5.18870776343024,"PPP1CC"
"PPM1M",0.248673645086511,6.57672893086656,1.0600315119545,0.301344758606559,0.789197288284502,-5.18873795763456,"PPM1M"
"DTX3",-0.0961941871142085,3.62541815267143,-1.05991221509797,0.301397757188979,0.789223169817744,-5.18884916251277,"DTX3"
"TRIM41",-0.144988627499867,4.64165521010576,-1.05983104470985,0.301433821592546,0.789223169817744,-5.18892482073096,"TRIM41"
"VDAC2",-0.216496526836718,5.81696817152652,-1.05975799285321,0.30146628153025,0.789223169817744,-5.18899290735101,"VDAC2"
"C6orf99",0.0575526947770342,3.30442338262077,1.05961143384434,0.301531411247834,0.789247259869401,-5.1891294924131,"C6orf99"
"KYAT3",0.168328939976244,5.04791705368504,1.05956980502732,0.301549912614191,0.789247259869401,-5.18916828516759,"KYAT3"
"KDM6A",-0.168478315933322,4.68806321307849,-1.05912660031387,0.301746939285281,0.789368842213935,-5.18958121185527,"KDM6A"
"ZNF98",0.0609899315002672,3.274281659108,1.05903237541829,0.301788838823278,0.789368842213935,-5.18966897995805,"ZNF98"
"DAP",-0.134073396885632,4.20122012778715,-1.05902093653507,0.301793925701719,0.789368842213935,-5.18967963451736,"DAP"
